timestep,timestamp_ns,elapsed_s,qpos_left_j1,qpos_left_j2,qpos_left_j3,qpos_left_j4,qpos_left_j5,qpos_left_j6,qpos_left_gripper,qpos_right_j1,qpos_right_j2,qpos_right_j3,qpos_right_j4,qpos_right_j5,qpos_right_j6,qpos_right_gripper,qvel_left_j1,qvel_left_j2,qvel_left_j3,qvel_left_j4,qvel_left_j5,qvel_left_j6,qvel_left_gripper,qvel_right_j1,qvel_right_j2,qvel_right_j3,qvel_right_j4,qvel_right_j5,qvel_right_j6,qvel_right_gripper,action_left_j1,action_left_j2,action_left_j3,action_left_j4,action_left_j5,action_left_j6,action_left_gripper,action_right_j1,action_right_j2,action_right_j3,action_right_j4,action_right_j5,action_right_j6,action_right_gripper
208,2136718334571,6.820914862,0.0,1.2652240991592407,-1.5985994338989258,1.4516427516937256,-0.08052948862314224,0.03029891662299633,0.06880000233650208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7295489311218262,-0.6239533424377441,0.736534595489502,0.0,-0.3717550039291382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2767781019210815,-1.6105200052261353,1.4629523754119873,-0.07857472449541092,0.023090705275535583,0.06880000233650208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,2136752448770,6.855029061,0.0,1.2767781019210815,-1.6105200052261353,1.4629523754119873,-0.07857472449541092,0.023090705275535583,0.06880000233650208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.577700138092041,-0.5960285663604736,0.5654811859130859,0.09773820638656616,-0.36041057109832764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2914389371871948,-1.6215156316757202,1.476269245147705,-0.07641051709651947,0.018971728160977364,0.06880000233650208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,2136784803059,6.88738335,0.0,1.2914389371871948,-1.6215156316757202,1.476269245147705,-0.07641051709651947,0.018971728160977364,0.06880000233650208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7330417633056641,-0.549781322479248,0.6658434867858887,0.10821036994457245,-0.2059488594532013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3060299158096313,-1.631341814994812,1.4883469343185425,-0.07407177239656448,0.01762782596051693,0.06880000233650208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,2136818324484,6.920904775,0.0,1.3060299158096313,-1.631341814994812,1.4883469343185425,-0.07407177239656448,0.01762782596051693,0.06880000233650208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7295489311218262,-0.49130916595458984,0.6038844585418701,0.11693723499774933,-0.0671951100230217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3175489902496338,-1.637782096862793,1.4970736503601074,-0.07415904104709625,0.0165631752461195,0.06880000233650208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,2136851473191,6.954053482,0.0,1.3175489902496338,-1.637782096862793,1.4970736503601074,-0.07415904104709625,0.0165631752461195,0.06880000233650208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5759537220001221,-0.32201409339904785,0.43633580207824707,-0.00436343252658844,-0.05323253571987152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3323320150375366,-1.643820881843567,1.5070569515228271,-0.07415904104709625,0.0154810706153512,0.06880000233650208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,2136884775266,6.987355557,0.0,1.3323320150375366,-1.643820881843567,1.5070569515228271,-0.07415904104709625,0.0154810706153512,0.06880000233650208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7391512393951416,-0.3019392490386963,0.49916505813598633,0.0,-0.054105233401060104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3464691638946533,-1.6477653980255127,1.5177383422851562,-0.07415904104709625,0.015760323032736778,0.06880000233650208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,2136918814708,7.021394999,0.0,1.3464691638946533,-1.6477653980255127,1.5177383422851562,-0.07415904104709625,0.015760323032736778,0.06880000233650208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.706857442855835,-0.19722580909729004,0.5340695381164551,0.0,0.013962620869278908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.359943151473999,-1.6497550010681152,1.5262205600738525,-0.07415904104709625,0.015760323032736778,0.06880000233650208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,2136953461487,7.056041778,0.0,1.359943151473999,-1.6497550010681152,1.5262205600738525,-0.07415904104709625,0.015760323032736778,0.06880000233650208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6736993789672852,-0.09948015213012695,0.42411088943481445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3703278303146362,-1.6510117053985596,1.5325038433074951,-0.07415904104709625,0.013945180922746658,0.06880000233650208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,2136984873440,7.087453731,0.0,1.3703278303146362,-1.6510117053985596,1.5325038433074951,-0.07415904104709625,0.013945180922746658,0.06880000233650208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5192339420318604,-0.0628352165222168,0.3141641616821289,0.0,-0.0907571092247963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.382964015007019,-1.6504706144332886,1.5380539894104004,-0.07415904104709625,0.011623892933130264,0.06880000233650208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,2137019330480,7.121910771,0.0,1.382964015007019,-1.6504706144332886,1.5380539894104004,-0.07415904104709625,0.011623892933130264,0.06880000233650208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6318092346191406,0.027054548263549805,0.27750730514526367,0.0,-0.1160643994808197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3944133520126343,-1.6504706144332886,1.541108250617981,-0.07415904104709625,0.011798425577580929,0.06880000233650208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,2137052624129,7.15520442,0.0,1.3944133520126343,-1.6504706144332886,1.541108250617981,-0.07415904104709625,0.011798425577580929,0.06880000233650208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5724668502807617,0.0,0.15271306037902832,0.0,0.008726632222533226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4056881666183472,-1.6504706144332886,1.5407418012619019,-0.07415904104709625,0.011798425577580929,0.06880000233650208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,2137084957299,7.18753759,0.0,1.4056881666183472,-1.6504706144332886,1.5407418012619019,-0.07415904104709625,0.011798425577580929,0.06880000233650208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5637407302856445,0.0,-0.018322467803955078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4166488647460938,-1.6504706144332886,1.5407418012619019,-0.07415904104709625,0.011798425577580929,0.06880000233650208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,2137118731464,7.221311755,0.0,1.4166488647460938,-1.6504706144332886,1.5407418012619019,-0.07415904104709625,0.011798425577580929,0.06880000233650208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5480349063873291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4250438213348389,-1.6504706144332886,1.5407418012619019,-0.07415904104709625,0.011798425577580929,0.06880000233650208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,2137153498275,7.256078566,0.0,1.4250438213348389,-1.6504706144332886,1.5407418012619019,-0.07415904104709625,0.011798425577580929,0.06880000233650208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41974782943725586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4351319074630737,-1.6504706144332886,1.5407418012619019,-0.07415904104709625,0.011798425577580929,0.06880000233650208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,2137185161270,7.287741561,0.0,1.4351319074630737,-1.6504706144332886,1.5407418012619019,-0.07415904104709625,0.011798425577580929,0.06880000233650208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5044043064117432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.444696307182312,-1.6504706144332886,1.5407418012619019,-0.0705811157822609,0.011798425577580929,0.06880000233650208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,2137218942313,7.321522604,0.0,1.444696307182312,-1.6504706144332886,1.5407418012619019,-0.0705811157822609,0.011798425577580929,0.06880000233650208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47821998596191406,0.0,0.0,0.17889626324176788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4534752368927002,-1.6504706144332886,1.5407418012619019,-0.06473426520824432,0.011798425577580929,0.06880000233650208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,2137253641122,7.356221413,0.0,1.4534752368927002,-1.6504706144332886,1.5407418012619019,-0.06473426520824432,0.011798425577580929,0.06880000233650208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4389464855194092,0.0,0.0,0.29234254360198975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4595141410827637,-1.6504706144332886,1.5407418012619019,-0.06230825558304787,0.011798425577580929,0.06880000233650208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,2137285216423,7.387796714,0.0,1.4595141410827637,-1.6504706144332886,1.5407418012619019,-0.06230825558304787,0.011798425577580929,0.06880000233650208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30194520950317383,0.0,0.0,0.12130048125982285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4655181169509888,-1.6504706144332886,1.5407418012619019,-0.058259088546037674,0.011798425577580929,0.06880000233650208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,2137318449201,7.421029492,0.0,1.4655181169509888,-1.6504706144332886,1.5407418012619019,-0.058259088546037674,0.011798425577580929,0.06880000233650208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3001987934112549,0.0,0.0,0.20245835185050964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4679789543151855,-1.6504706144332886,1.5407418012619019,-0.057735491544008255,0.011798425577580929,0.06880000233650208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,2137352545024,7.455125315,0.0,1.4679789543151855,-1.6504706144332886,1.5407418012619019,-0.057735491544008255,0.011798425577580929,0.06880000233650208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12304186820983887,0.0,0.0,0.026179850101470947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.468258261680603,-1.6504706144332886,1.5407418012619019,-0.05801474303007126,0.011798425577580929,0.06880000233650208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,2137385286840,7.487867131,0.0,1.468258261680603,-1.6504706144332886,1.5407418012619019,-0.05801474303007126,0.011798425577580929,0.06880000233650208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013965368270874023,0.0,0.0,-0.013962574303150177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.468258261680603,-1.6527221202850342,1.5407418012619019,-0.05801474303007126,0.011798425577580929,0.06880000233650208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,2137418674579,7.52125487,0.0,1.468258261680603,-1.6527221202850342,1.5407418012619019,-0.05801474303007126,0.011798425577580929,0.06880000233650208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11257529258728027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.468258261680603,-1.6555320024490356,1.5407418012619019,-0.05801474303007126,0.011798425577580929,0.06880000233650208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,2137452566740,7.555147031,0.0,1.468258261680603,-1.6555320024490356,1.5407418012619019,-0.05801474303007126,0.011798425577580929,0.06880000233650208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14049410820007324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.468258261680603,-1.6599128246307373,1.5407418012619019,-0.05801474303007126,0.011798425577580929,0.06849999725818634,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,2137485410289,7.58799058,0.0,1.468258261680603,-1.6599128246307373,1.5407418012619019,-0.05801474303007126,0.011798425577580929,0.06849999725818634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.219041109085083,0.0,0.0,0.0,-0.015000253915786743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.468258261680603,-1.6654106378555298,1.5425918102264404,-0.05801474303007126,0.011798425577580929,0.06710000336170197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,2137518551269,7.62113156,0.0,1.468258261680603,-1.6654106378555298,1.5425918102264404,-0.05801474303007126,0.011798425577580929,0.06710000336170197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.274890661239624,0.09250044822692871,0.0,0.0,-0.06999969482421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.468258261680603,-1.671257495880127,1.5436738729476929,-0.05801474303007126,0.011798425577580929,0.06549999862909317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,2137552062684,7.654642975,0.0,1.468258261680603,-1.671257495880127,1.5436738729476929,-0.05801474303007126,0.011798425577580929,0.06549999862909317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2923429012298584,0.05410313606262207,0.0,0.0,-0.08000023663043976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.468258261680603,-1.680629849433899,1.5432549715042114,-0.05801474303007126,0.011798425577580929,0.062199998646974564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,2137585267183,7.687847474,0.0,1.468258261680603,-1.680629849433899,1.5432549715042114,-0.05801474303007126,0.011798425577580929,0.062199998646974564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46861767768859863,-0.020945072174072266,0.0,0.0,-0.16500000655651093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.468258261680603,-1.6924806833267212,1.5432549715042114,-0.05801474303007126,0.011798425577580929,0.057500001043081284,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,2137618658682,7.721238973,0.0,1.468258261680603,-1.6924806833267212,1.5432549715042114,-0.05801474303007126,0.011798425577580929,0.057500001043081284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5925416946411133,0.0,0.0,0.0,-0.234999880194664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.468258261680603,-1.7056753635406494,1.5456809997558594,-0.05475097894668579,0.011798425577580929,0.05119999870657921,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,2137652858448,7.755438739,0.0,1.468258261680603,-1.7056753635406494,1.5456809997558594,-0.05475097894668579,0.011798425577580929,0.05119999870657921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6597340106964111,0.12130141258239746,0.16318820416927338,0.0,-0.31500011682510376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.468258261680603,-1.7194634675979614,1.5453319549560547,-0.05506513640284538,0.011798425577580929,0.04360000044107437,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,2137685350434,7.787930725,0.0,1.468258261680603,-1.7194634675979614,1.5453319549560547,-0.05506513640284538,0.011798425577580929,0.04360000044107437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6894052028656006,-0.017452239990234375,-0.015707872807979584,0.0,-0.37999993562698364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.468258261680603,-1.7331119775772095,1.5453319549560547,-0.05506513640284538,0.011798425577580929,0.034699998795986176,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,2137718717689,7.82129798,0.0,1.468258261680603,-1.7331119775772095,1.5453319549560547,-0.05506513640284538,0.011798425577580929,0.034699998795986176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6824254989624023,0.0,0.0,0.0,-0.4450000822544098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.468258261680603,-1.745800495147705,1.543534278869629,-0.051574479788541794,0.00996582955121994,0.02500000037252903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,2137752464961,7.855045252,0.0,1.468258261680603,-1.745800495147705,1.543534278869629,-0.051574479788541794,0.00996582955121994,0.02500000037252903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6344258785247803,-0.08988380432128906,0.17453283071517944,-0.09162980318069458,-0.4849999248981476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.468258261680603,-1.755347490310669,1.5424522161483765,-0.051574479788541794,0.00970403105020523,0.01679999940097332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,2137785475959,7.88805625,0.0,1.468258261680603,-1.755347490310669,1.5424522161483765,-0.051574479788541794,0.00970403105020523,0.01679999940097332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.47734975814819336,-0.05410313606262207,0.0,-0.013089925050735474,-0.4100000560283661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.468258261680603,-1.7658717632293701,1.5420682430267334,-0.051574479788541794,0.009773843921720982,0.008500000461935997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,2137819022397,7.921602688,0.0,1.468258261680603,-1.7658717632293701,1.5420682430267334,-0.051574479788541794,0.009773843921720982,0.008500000461935997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5262136459350586,-0.01919865608215332,0.0,0.0034906435757875443,-0.41499996185302734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.468258261680603,-1.775017261505127,1.5405148267745972,-0.051574479788541794,0.009773843921720982,0.00419999985024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,2137853140606,7.955720897,0.0,1.468258261680603,-1.775017261505127,1.5405148267745972,-0.051574479788541794,0.009773843921720982,0.00419999985024333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4572749137878418,-0.07767081260681152,0.0,0.0,-0.21500003337860107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.468258261680603,-1.7801660299301147,1.5405148267745972,-0.051574479788541794,0.009773843921720982,0.002400000113993883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,2137885535775,7.988116066,0.0,1.468258261680603,-1.7801660299301147,1.5405148267745972,-0.051574479788541794,0.009773843921720982,0.002400000113993883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25743842124938965,0.0,0.0,0.0,-0.08999998867511749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.468258261680603,-1.7841976881027222,1.5405148267745972,-0.051574479788541794,0.009773843921720982,0.0013000000035390258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,2137918875815,8.021456106,0.0,1.468258261680603,-1.7841976881027222,1.5405148267745972,-0.051574479788541794,0.009773843921720982,0.0013000000035390258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2015829086303711,0.0,0.0,0.0,-0.05500000715255737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.468258261680603,-1.785698652267456,1.5405148267745972,-0.051574479788541794,0.009773843921720982,0.000699999975040555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,2137952504709,8.055085,0.0,1.468258261680603,-1.785698652267456,1.5405148267745972,-0.051574479788541794,0.009773843921720982,0.000699999975040555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07504820823669434,0.0,0.0,0.0,-0.030000001192092896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.468258261680603,-1.7856463193893433,1.5405148267745972,-0.051574479788541794,0.009773843921720982,0.00039999998989515007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,2137985616444,8.088196735,0.0,1.468258261680603,-1.7856463193893433,1.5405148267745972,-0.051574479788541794,0.009773843921720982,0.00039999998989515007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026166439056396484,0.0,0.0,0.0,-0.014999999664723873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.468258261680603,-1.7856463193893433,1.5405148267745972,-0.051574479788541794,0.009773843921720982,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,2138019061390,8.121641681,0.0,1.468258261680603,-1.7856463193893433,1.5405148267745972,-0.051574479788541794,0.009773843921720982,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004999998956918716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.470387578010559,-1.7856463193893433,1.5405148267745972,-0.051574479788541794,0.009773843921720982,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,2138053124066,8.155704357,0.0,1.470387578010559,-1.7856463193893433,1.5405148267745972,-0.051574479788541794,0.009773843921720982,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10646581649780273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4728484153747559,-1.7856463193893433,1.5405148267745972,-0.051574479788541794,0.009773843921720982,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,2138085669067,8.188249358,0.0,1.4728484153747559,-1.7856463193893433,1.5405148267745972,-0.051574479788541794,0.009773843921720982,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12304186820983887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.477246642112732,-1.78798508644104,1.5405148267745972,-0.051574479788541794,0.009773843921720982,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,2138119481947,8.222062238,0.0,1.477246642112732,-1.78798508644104,1.5405148267745972,-0.051574479788541794,0.009773843921720982,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2199113368988037,-0.11693835258483887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4826397895812988,-1.7879152297973633,1.5405148267745972,-0.051574479788541794,0.009773843921720982,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,2138155063921,8.257644212,0.0,1.4826397895812988,-1.7879152297973633,1.5405148267745972,-0.051574479788541794,0.009773843921720982,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2696573734283447,0.0034928321838378906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4879106283187866,-1.7879152297973633,1.5431153774261475,-0.051574479788541794,0.009773843921720982,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,2138186126504,8.288706795,0.0,1.4879106283187866,-1.7879152297973633,1.5431153774261475,-0.051574479788541794,0.009773843921720982,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26354193687438965,0.0,0.13002753257751465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4940192699432373,-1.7879152297973633,1.5433248281478882,-0.051574479788541794,0.009773843921720982,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,2138219346518,8.321926809,0.0,1.4940192699432373,-1.7879152297973633,1.5433248281478882,-0.051574479788541794,0.009773843921720982,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3054320812225342,0.0,0.010472536087036133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.500948190689087,-1.7879152297973633,1.5453319549560547,-0.051574479788541794,0.009773843921720982,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,2138253187961,8.355768252,0.0,1.500948190689087,-1.7879152297973633,1.5453319549560547,-0.051574479788541794,0.009773843921720982,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34644603729248047,0.0,0.1003563404083252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5053290128707886,-1.7879152297973633,1.5455588102340698,-0.051574479788541794,0.009773843921720982,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,2138286333389,8.38891368,0.0,1.5053290128707886,-1.7879152297973633,1.5455588102340698,-0.051574479788541794,0.009773843921720982,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219041109085083,0.0,0.011342763900756836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.510809302330017,-1.7879152297973633,1.5476881265640259,-0.051574479788541794,0.009773843921720982,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,2138319397106,8.421977397,0.0,1.510809302330017,-1.7879152297973633,1.5476881265640259,-0.051574479788541794,0.009773843921720982,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2740144729614258,0.0,0.10646581649780273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5160976648330688,-1.7879152297973633,1.5480371713638306,-0.051574479788541794,0.009773843921720982,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,2138353453170,8.456033461,0.0,1.5160976648330688,-1.7879152297973633,1.5480371713638306,-0.051574479788541794,0.009773843921720982,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2644181251525879,0.0,0.017452239990234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5197628736495972,-1.7879152297973633,1.5476707220077515,-0.051574479788541794,0.009773843921720982,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,2138386224326,8.488804617,0.0,1.5197628736495972,-1.7879152297973633,1.5476707220077515,-0.051574479788541794,0.009773843921720982,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18326044082641602,0.0,-0.018322467803955078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5258541107177734,-1.7879152297973633,1.5476707220077515,-0.051574479788541794,0.009773843921720982,0.0003000000142492354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
